Attributes,open,open,open,open,open,open,open,open,open,open,open,open,open,open,open,open,open,open,open,open,open,open,open,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume
Symbols,DIA,IBB,IHE,IVV,IYC,IYE,IYF,IYH,IYJ,IYW,IYZ,QQQ,RTH,SMH,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLV,XLY,DIA,IBB,IHE,IVV,IYC,IYE,IYF,IYH,IYJ,IYW,IYZ,QQQ,RTH,SMH,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLV,XLY,DIA,IBB,IHE,IVV,IYC,IYE,IYF,IYH,IYJ,IYW,IYZ,QQQ,RTH,SMH,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLV,XLY,DIA,IBB,IHE,IVV,IYC,IYE,IYF,IYH,IYJ,IYW,IYZ,QQQ,RTH,SMH,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLV,XLY,DIA,IBB,IHE,IVV,IYC,IYE,IYF,IYH,IYJ,IYW,IYZ,QQQ,RTH,SMH,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLV,XLY
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-25,163.7287,118.016,166.514,193.0466,140.8812,38.8081,83.4754,147.4665,102.8127,103.2195,28.1511,104.0521,73.2433,53.2839,193.0671,45.3901,68.0592,18.3745,52.1186,39.6758,44.3254,69.8082,71.8856,163.9197,118.7906,167.3923,193.3217,140.8812,39.2749,83.6612,148.037,102.8127,103.2195,28.1602,104.1484,73.2994,53.2839,193.3257,45.5656,69.0276,18.4197,52.1186,39.7508,44.3884,70.1561,72.065,160.9354,112.8054,161.886,189.9647,137.5968,38.7273,82.342,144.0719,100.8302,100.0364,27.507,101.4725,71.999,50.6915,189.9643,44.7992,67.9881,18.0583,51.0965,38.7015,43.7229,68.3227,70.8279,160.9718,112.9841,161.9238,190.0381,137.5968,38.9876,82.3513,144.0719,100.8302,100.0364,27.507,101.511,72.0551,50.7761,190.0105,44.7992,68.5123,18.0583,51.0965,38.7015,43.7229,68.3415,70.8279,8474718,14417268,80408,4066678,90446,559016,188245,274485,106142,237670,180246,41581435,57865,10435314,159521708,3682123,15898508,32957610,9037266,8174282,18476729,15039073,5925751
2015-03-26,160.2712,111.4547,160.4882,189.2676,136.6269,39.4544,81.9796,143.2957,100.4149,99.4804,27.3527,100.6735,71.6435,49.7429,189.2717,44.7346,69.3029,17.983,50.8479,38.486,43.5071,67.956,70.4218,161.3176,114.252,163.4111,190.5426,137.5246,39.5263,82.5464,144.9135,101.1512,100.5542,27.6884,101.742,71.9336,50.8324,190.5738,45.067,69.5162,18.126,51.1425,38.9263,43.7768,68.7458,70.809,159.6434,110.4947,159.742,188.488,136.1575,38.826,81.6545,142.4634,100.1317,98.9814,27.3346,100.3366,71.1758,49.4235,188.496,44.6792,68.1836,17.9102,50.5993,38.3548,43.4351,67.6176,70.1016,160.5715,112.8219,161.7632,189.5703,136.7998,38.9787,82.1933,143.7539,100.868,100.1227,27.5251,101.1644,71.5406,50.4098,189.558,44.9008,68.4323,18.0432,50.9584,38.7296,43.534,68.1817,70.384,6604471,15654273,68509,4182590,65805,515460,138766,196813,81251,383009,85668,47846276,53776,11836657,153067241,4072368,15318568,32687751,10123997,9002360,7616033,18253751,5054070
2015-03-27,160.435,113.2093,161.7349,189.4327,136.9726,38.8979,82.184,144.0251,100.8586,100.0173,27.5977,101.1452,71.5406,50.3346,189.4287,45.0024,68.1747,18.0432,50.8755,38.739,43.543,68.3697,70.2801,161.0173,115.6788,163.7466,190.1665,137.8561,38.8979,82.3048,145.4933,101.2263,100.6261,27.6158,101.8093,72.13,52.3446,190.1859,45.1501,68.308,18.0658,51.2254,38.8608,43.8578,68.9338,70.8845,160.1074,113.0967,161.7349,189.2126,136.9726,38.5477,81.8682,144.0251,100.548,99.6242,27.4435,100.9912,71.5406,50.2595,189.2163,44.8177,67.7305,17.9528,50.8295,38.5469,43.525,68.2569,70.2801,160.8717,115.0234,163.2177,189.9555,137.7505,38.6555,82.119,145.0257,101.1323,100.3432,27.5886,101.5687,71.9803,52.0253,189.992,44.8823,67.8726,18.0206,51.1517,38.7577,43.8038,68.6706,70.7429,3971821,5925105,119934,2208557,35200,375745,117109,111871,25751,118479,73533,33878385,28498,7801736,118938966,3684551,11967257,24495747,4969410,7909332,4950066,8841565,3361860
2015-03-30,162.2365,116.7481,163.9922,191.1021,138.9413,39.0864,82.7972,146.2041,101.7082,101.0431,27.7247,102.1847,72.3639,52.1756,191.1371,45.1593,68.5301,18.1562,51.382,39.0481,43.8937,69.2253,70.979,163.5558,116.8706,165.0134,192.6063,139.4503,39.5622,83.4182,146.6342,102.7466,101.5704,27.8154,102.82,72.9252,52.7203,192.6423,45.6394,69.4629,18.3294,52.015,39.2542,44.2803,69.4697,71.6778,162.2092,115.0366,163.6543,191.1021,138.634,39.0415,82.6857,145.9142,101.7082,101.0048,27.5977,102.1847,72.2236,51.875,191.1186,45.1593,68.5034,18.1449,51.2991,38.9732,43.7229,69.1407,70.979,163.2192,116.3012,164.965,192.2669,139.191,39.4544,83.1781,146.4098,102.5578,101.5321,27.7882,102.7334,72.8223,52.4667,192.3099,45.4917,69.3296,18.2842,51.87,39.2261,44.2445,69.3663,71.47,5399289,6453627,45018,3308820,91429,25088562,220045,124336,48437,439743,383197,30570196,123393,5048737,96180365,2795103,18187845,35273842,5838035,6605417,25326777,8008154,4593003
2015-03-31,162.4276,115.6987,164.8517,191.368,138.8933,39.23,82.9087,146.1947,102.3501,101.0527,27.6612,102.4446,72.5884,52.2319,191.3957,45.2793,68.8055,18.1938,51.474,39.1043,44.0646,69.0937,71.3662,162.9371,115.8013,164.8517,192.1467,139.7576,39.4455,83.1131,146.1947,102.3501,101.3783,27.7519,102.6564,73.1872,52.5513,192.1714,45.3809,69.2941,18.2465,52.3988,39.1793,44.2445,69.733,71.9139,161.4358,113.6893,162.8305,190.5609,138.4803,38.9876,82.5649,144.315,101.7176,100.6021,27.389,101.6168,72.4762,51.9126,190.5646,45.0393,68.4057,18.1193,51.3267,38.8233,43.8308,68.1629,70.9506,161.5723,113.6893,162.8494,190.6251,138.4803,39.1402,82.7322,144.315,101.8309,100.6309,27.4162,101.6457,72.4855,51.9407,190.6292,45.0393,68.9209,18.1562,51.3543,38.8233,43.8308,68.1629,71.1584,4633760,5955846,84175,3409719,63808,1914235,375410,217322,52349,121057,78987,30488101,73755,2735825,126768703,3464016,9403722,21228419,6532240,7963627,7411772,8442900,8129812
2015-04-01,161.5359,113.4393,162.5944,190.5701,138.173,39.3916,82.6114,144.4834,101.5477,100.5733,27.389,101.6457,72.4387,51.9877,190.5923,45.1316,69.143,18.111,51.2346,38.8608,43.8128,68.1911,70.9979,161.5359,113.6197,162.7549,190.5792,138.173,39.5681,82.8808,144.4834,101.5948,100.6117,28.1842,101.665,72.4387,51.9877,190.62,45.2424,69.4984,18.206,51.2346,38.8983,43.8937,68.4543,71.1867,159.7435,110.6073,159.3737,188.8365,136.8958,39.1582,82.0633,141.5563,100.6816,99.5475,27.3527,100.4618,71.5313,51.2457,188.8562,44.7623,68.761,18.0131,50.7098,38.4954,43.4661,67.0441,70.384,160.808,112.5803,161.4138,190.0289,137.5872,39.248,82.6114,142.5663,101.1606,100.094,28.0785,101.1163,71.8119,51.4335,189.9551,45.1686,68.9032,18.1411,51.0136,38.7671,43.8848,67.4765,70.8468,7440536,11784384,93564,6568343,101960,802031,147875,308192,167085,968440,4131103,32970452,79076,3184868,137303584,4207951,13293323,26663723,8788853,10427833,8033379,21829329,7350680
2015-04-02,160.7716,112.6961,162.1694,189.8638,137.7313,39.1043,82.5742,142.8281,101.0474,100.1323,28.0876,101.2126,72.102,51.6871,189.8812,44.9654,68.5834,18.0959,50.8847,38.8326,43.9027,67.5424,70.7806,161.8726,113.0404,162.1694,191.1021,138.7492,39.5891,83.1549,143.5013,101.897,100.4391,28.641,101.511,72.5417,52.0441,191.1371,45.344,69.4478,18.2616,51.3451,38.917,44.2625,67.9936,71.5928,160.526,111.6434,160.7055,189.6437,137.424,38.9787,82.5426,142.2389,101.0474,99.8159,28.0876,100.8564,71.8587,51.5181,189.678,44.9654,68.4234,18.0959,50.8755,38.6827,43.8398,67.3543,70.7051,161.3448,112.4545,161.0643,190.5609,138.586,39.3377,83.0666,142.8842,101.4438,99.9789,28.4686,101.1837,72.4013,51.5744,190.6338,45.2147,69.0453,18.2315,51.0413,38.7577,44.1815,67.6834,71.4795,3223638,6244008,31042,2798222,49403,612234,120171,214604,90228,359547,2900532,19164241,164157,2868459,86900906,2470374,13857667,21504608,6565718,5469259,4820959,7560107,4464777
2015-04-06,160.4259,111.5706,160.2426,189.6437,137.8465,39.5442,82.472,142.1174,101.0568,99.4037,28.5866,100.5869,72.0832,50.9451,189.6503,45.1593,69.4451,18.0808,50.6729,38.486,44.1096,67.3073,71.064,163.019,113.2953,161.4411,192.4779,139.4503,40.3073,83.3918,143.8474,102.5989,101.2924,28.6658,102.2906,73.0189,51.828,192.4946,45.7041,70.6711,18.3068,51.6214,39.2073,44.721,68.1535,72.1169,160.2121,111.4945,159.742,189.4878,137.7121,39.4365,82.407,141.9397,100.868,99.0969,28.3416,100.4329,71.9429,50.8136,189.5026,44.8639,69.1253,18.0432,50.6682,38.4485,43.9927,67.2227,70.979,162.4913,112.1731,160.8754,191.9551,139.0949,40.1008,83.206,143.1461,102.3123,101.0815,28.4142,102.0115,72.8317,51.7059,191.922,45.5748,70.2891,18.2616,51.428,39.1324,44.5322,67.7868,71.8195,6284934,4216770,47624,2648556,65789,1452471,95109,134904,55987,152531,946089,24451142,76963,3275153,114368155,2690866,15543251,15785862,8204929,7344724,5615295,5746209,4989338
2015-04-07,162.655,112.3585,160.9132,191.9092,139.2006,40.029,83.3639,143.5201,102.3973,101.1486,28.4142,101.9537,72.8878,51.6778,191.9451,45.4271,70.2269,18.2992,51.4556,39.1324,44.6042,67.956,71.8195,163.392,114.8446,163.009,192.753,139.4311,40.4059,83.3825,144.5582,102.6059,101.7334,28.5048,102.7045,73.0931,52.185,192.7809,45.8795,70.8132,18.3105,51.695,39.362,44.6941,68.4543,71.9517,162.3366,112.3237,160.9132,191.3772,138.2979,39.9482,82.7879,143.3892,102.0575,100.8993,28.2581,101.8382,72.3078,51.6405,191.3772,45.4271,70.0314,18.1637,51.3083,39.0388,44.3254,67.8902,71.4228,162.3366,113.1894,161.8954,191.3864,138.2979,40.1861,82.7879,143.4547,102.1047,100.9089,28.26,101.8382,72.3171,51.7341,191.4141,45.5009,70.3335,18.1637,51.3083,39.0481,44.3254,67.9466,71.4228,6011556,7178994,30920,2247202,79172,596510,96596,297021,63622,357359,304146,19379381,45962,1879523,81236337,1836772,14142063,18153143,5257212,4684336,7660788,5599340,3148778
2015-04-08,162.5004,113.5237,162.311,191.6707,138.6148,40.2803,82.9273,143.464,102.0858,100.976,28.26,101.8767,72.392,51.5557,191.6635,45.7133,70.6622,18.1787,51.2899,39.0481,44.3344,68.0971,71.6023,163.3738,116.9964,166.4668,192.5146,139.5559,40.397,83.3305,145.3624,102.3459,101.4745,28.3779,102.7912,72.8878,52.1286,192.55,45.8056,70.831,18.3068,51.5477,39.2917,44.5142,68.821,72.1028,161.9181,113.5237,162.311,191.2029,138.6148,39.7507,82.8622,143.4266,101.7796,100.65,28.1239,101.8671,72.392,51.5369,191.2294,45.3994,69.7383,18.1787,51.1886,38.9732,44.195,68.0124,71.5456,162.6368,116.5296,165.9662,192.0743,139.5559,39.7776,83.1038,144.7639,102.2746,101.139,28.269,102.6468,72.8878,51.9877,192.0559,45.6302,69.7649,18.2315,51.4832,39.1699,44.3973,68.5201,72.0933,4738514,6975669,57614,2862471,388611,660161,103707,164628,37680,163931,551774,25866907,74920,1924448,89351939,2125636,12045736,18503671,6526776,7203527,5039151,12577094,4248503
2015-04-09,162.555,116.3806,166.259,191.8817,139.6519,39.8764,83.0852,144.8294,102.2179,100.9952,28.2509,102.5986,72.8878,51.5463,191.8759,45.5656,69.9515,18.2013,51.2899,39.1699,44.3973,68.5389,72.0839,163.4375,117.6949,167.364,193.1383,139.8728,40.4515,83.1502,146.0077,102.8701,101.6855,28.3507,103.3302,73.1409,52.5513,193.1687,45.8703,71.0442,18.2766,51.824,39.3385,44.6042,69.1501,72.3766,161.9363,115.4636,165.5034,191.3314,138.778,39.8225,82.5742,144.6517,101.878,100.7267,28.1147,102.2521,72.3804,51.5463,191.331,45.5194,69.8893,18.1298,51.2346,38.9638,44.2355,68.4402,71.64,163.2283,116.8772,166.6274,192.9181,139.6712,40.3701,83.0573,145.8113,102.8599,101.6759,28.2418,103.2917,72.8317,52.5043,192.9101,45.7595,70.8843,18.2578,51.7319,39.273,44.5232,69.0372,72.1594,4483753,4931301,33870,2190436,42614,622481,123777,108017,124212,164413,577137,23114727,57168,2610398,85548854,1905283,13875097,20792618,8191222,7290096,4785391,8181416,5251568
2015-04-10,163.4739,117.344,166.684,193.1566,139.9304,40.5945,83.3175,146.0544,103.5584,101.5992,28.26,103.2532,72.9439,52.4385,193.1872,45.8056,71.0708,18.2691,52.1462,39.3104,44.6401,69.1031,72.2539,164.1745,118.592,168.3462,193.9821,140.1417,40.6483,83.3175,147.2875,104.2665,102.1361,28.3688,103.7248,73.0468,52.8143,194.0091,45.898,71.3107,18.2992,52.5422,39.4589,44.7571,69.7236,72.4805,163.0281,116.7944,166.2307,192.9548,139.7,40.3366,82.9551,145.4466,103.5112,101.407,28.1874,103.0222,72.7101,52.4385,192.9655,45.6721,70.7688,18.2239,52.0542,39.1886,44.4873,68.8304,72.15,164.1108,118.3288,168.2708,193.9271,140.1417,40.5766,83.0573,147.0831,104.2476,102.1265,28.2327,103.7152,73.0281,52.8143,193.9629,45.8887,71.1952,18.2541,52.4593,39.4229,44.6042,69.6296,72.405,3463571,3066744,27413,1737824,82100,611341,73870,222911,56816,133136,99304,17164343,27476,1512197,72722915,1670040,8850492,14756250,9486382,4316277,4605050,5084287,3972134
2015-04-13,163.9288,118.4132,167.978,193.817,140.3818,40.7202,83.1502,146.9896,104.0116,102.2991,28.2055,103.7922,73.0001,52.833,193.8059,45.7225,71.5061,18.2239,52.312,39.4978,44.4873,69.6766,72.3389,164.5566,119.8168,169.0641,194.4774,140.449,40.819,83.5312,147.7471,104.1626,102.7114,28.3235,104.3216,73.1778,53.0209,194.5077,45.9284,71.6021,18.3821,52.4777,39.6664,44.6545,69.9868,72.5561,163.3101,118.0921,167.6096,193.0374,139.4305,40.1726,82.9551,146.3911,103.2092,101.7909,28.1329,103.3398,72.5604,52.4057,193.0302,45.681,70.369,18.2089,51.9298,39.3011,44.3884,69.2253,71.9918,163.4466,118.6185,167.8363,193.0374,139.4791,40.2265,83.2524,146.4004,103.2847,101.8101,28.1511,103.4553,72.5884,52.4479,193.0856,45.7041,70.4845,18.3218,51.9621,39.3104,44.3973,69.2535,72.0083,3358215,3679998,39651,1428769,25396,665273,95280,232242,54861,127359,128421,17783465,114045,3002553,74436594,1504586,9940267,30960631,6388685,3887185,3712769,6814835,3146786
2015-04-14,163.392,118.87,168.1008,192.8631,139.2678,40.4599,83.2153,146.2602,102.9448,101.743,28.1148,103.3494,72.5884,52.4761,192.864,45.6117,70.9465,18.3068,51.7595,39.3292,44.3164,69.3287,71.7722,164.2655,119.1647,168.3463,193.6336,139.4791,41.0793,83.4568,146.7557,103.3696,101.8868,28.2228,103.6478,72.5884,52.5231,193.6581,45.9718,71.9237,18.367,52.0588,39.376,44.5709,69.4415,72.1972,162.6823,117.2291,166.862,192.1477,138.4228,40.4356,82.8622,145.4469,102.4634,100.8705,28.0673,102.5698,71.999,51.7435,192.1714,45.5887,70.8576,18.2164,51.474,39.0013,44.2175,68.8022,71.5267,163.9379,118.251,168.3463,193.3767,139.1622,40.9805,83.2803,146.4566,103.3319,101.4074,28.1329,103.1569,72.4575,51.9689,193.455,45.898,71.7549,18.3218,52.0265,39.1886,44.4963,69.3663,71.9706,4811404,3690087,64000,2816249,55261,746972,132727,548238,89250,146110,115979,23755747,51085,2922609,75099866,2175318,13720118,26400518,5845682,5851306,5722176,5878683,2920343
2015-04-15,164.5293,119.2309,169.4892,193.9729,139.7192,41.2139,83.4568,147.0925,103.5396,101.743,28.2418,103.4264,72.6165,52.2977,193.9721,45.9995,72.1636,18.3595,52.0449,39.2917,44.5592,69.7518,72.15,165.0298,119.8367,169.9142,194.8626,139.8344,42.0129,83.8377,147.4852,103.9455,102.6251,28.4414,104.0232,72.813,53.1242,194.8863,46.5166,73.6161,18.4649,52.3304,39.6196,44.7391,69.8834,72.3766,164.1836,117.8637,168.8143,193.8537,138.9701,41.1421,83.3546,146.6436,103.5018,101.5877,28.1329,103.3023,72.0458,52.2977,193.8798,45.9995,72.0214,18.3143,52.0449,39.2542,44.3434,69.4133,71.9328,164.5748,119.4858,169.0641,194.3673,139.0277,41.9231,83.5033,146.9054,103.6151,102.4717,28.3507,103.8018,72.0458,52.9364,194.323,46.3412,73.4695,18.3896,52.1186,39.5353,44.3704,69.5449,71.9706,4377762,6820944,212906,2765912,32378,858685,96975,193699,69583,210769,161763,21128576,63486,3187569,99529320,3117195,20006910,37174849,7345353,12583053,6764313,6254622,5759310
2015-04-16,164.3838,119.5056,169.1869,193.9546,138.9989,41.7705,83.3361,146.8774,103.3885,102.0594,28.2327,103.5227,72.0178,52.3446,193.9536,46.3504,73.1941,18.3821,51.8147,39.376,44.4243,69.6201,72.1311,165.148,120.1479,169.1869,194.7984,139.4119,42.1476,83.8634,147.3076,103.5281,102.4046,28.4323,103.8403,72.1487,52.8424,194.8309,46.487,73.9403,18.48,52.1831,39.5119,44.6986,69.7894,72.268,164.1654,118.8899,168.0158,193.7253,138.9029,41.4564,83.1038,146.681,102.9543,101.9061,28.2327,103.3783,71.7839,52.3446,193.7346,46.0919,72.7206,18.2842,51.8147,39.2861,44.3884,69.4039,71.9422,164.6021,119.6712,168.5825,194.2756,139.1622,41.7795,83.6055,146.8867,103.1808,102.184,28.3325,103.6575,71.84,52.7015,194.2676,46.2396,73.3007,18.416,52.0081,39.3948,44.5322,69.5073,72.1122,3873853,2315592,40204,3055824,60349,682922,324951,174792,90478,103513,234522,16195279,27799,5408415,68934864,2167456,21277482,22614975,7164619,9114345,5796421,4439529,6859851
2015-04-17,163.2169,118.7972,168.0819,192.9548,138.3075,41.582,83.0388,146.2882,102.6616,101.3307,28.1874,102.666,71.5313,52.2131,192.9471,45.9811,72.9542,18.3294,51.7595,39.0669,44.3254,69.0654,71.725,163.3443,119.2077,168.1197,193.1841,138.3939,41.6107,83.1224,146.3163,102.6616,101.3883,28.1874,102.9452,71.5313,52.2883,193.2149,46.1288,73.0519,18.3294,51.7595,39.1512,44.3524,69.2441,71.7533,161.2958,116.8937,166.089,191.1479,136.5481,41.1062,82.2676,144.661,101.5571,100.2857,27.7882,101.5976,70.4273,51.7717,191.1648,45.6487,72.1902,18.1034,51.1932,38.7296,43.8758,68.459,70.8184,162.006,118.0027,167.5624,192.0284,137.0975,41.3935,82.4906,145.5401,101.8687,100.535,27.9243,102.0404,70.6706,52.0253,192.0329,45.8149,72.7677,18.1712,51.382,38.8514,44.1186,68.9056,71.0451,8683455,5530563,35494,4583743,38353,1151343,253230,316556,109148,186144,300702,46513964,96287,2820413,191113230,3827872,16917429,39857705,11304081,10159434,5539765,12115355,8591523
2015-04-20,163.2533,118.7178,168.8469,193.0557,137.8465,41.4922,82.9273,146.4285,102.4445,101.0815,27.9878,102.5505,71.0448,52.3071,193.0579,45.8887,72.8476,18.239,51.5661,39.0294,44.1905,69.2535,71.3473,164.4378,119.0091,169.168,194.1289,138.4803,42.0398,83.1317,146.8119,103.1053,102.5867,28.3598,103.7537,71.4595,52.6828,194.1568,46.2119,73.8426,18.3143,52.1002,39.5634,44.5322,69.5167,71.9469,163.1067,117.2711,167.0524,192.964,137.7313,41.4653,82.7972,146.0077,102.4445,101.0815,27.9878,102.512,71.0448,52.3071,192.9655,45.8887,72.821,18.2277,51.5661,39.0106,44.1905,69.1501,71.3473,163.9088,118.496,167.7419,193.7895,138.2883,41.6089,82.8901,146.5127,102.9354,102.5196,28.3144,103.5708,71.3067,52.4573,193.7874,46.1473,73.0431,18.2465,51.9805,39.5165,44.2714,69.3287,71.8289,5355793,3607308,36026,2645015,34566,544605,235572,214982,32414,306973,127400,28945909,66235,1778163,92189481,2150722,12710449,15515993,6734927,4845778,3976240,6659541,4099946
2015-04-21,164.5188,119.7308,169.1114,194.5416,138.7684,41.7077,83.2524,147.4291,103.2847,102.9798,28.3779,104.1676,71.5593,52.9739,194.5447,46.2673,73.2296,18.3143,52.0634,39.7508,44.3344,69.6766,72.1122,164.6827,120.939,169.8669,194.6884,139.0661,41.7167,83.2524,147.8874,103.3696,103.182,28.4799,104.3505,71.7755,53.1993,194.7201,46.2673,73.274,18.3369,52.2291,39.7601,44.5592,69.9962,72.1689,162.9437,119.1448,168.6527,193.2208,138.3748,40.9985,82.5464,147.2514,102.4351,102.3471,28.3416,103.8885,71.4527,52.5888,193.2241,45.6302,71.9681,18.1411,51.6904,39.451,44.2804,69.6484,71.6684,163.2078,120.6643,168.913,193.5877,138.7588,41.1421,82.6114,147.5507,102.6239,102.4237,28.4414,104.0136,71.5874,52.7955,193.5566,45.8056,72.2702,18.1562,51.916,39.4978,44.3524,69.7894,71.9044,3596594,4911309,27763,2663850,52142,749680,94403,260340,56424,157519,133056,22759772,72599,2012419,72559831,3971908,11820391,21701684,8007659,5001390,3948482,6577201,3917476
2015-04-22,163.5628,121.6342,169.5364,193.9363,139.0661,41.2409,82.7879,147.9809,102.7277,102.7593,28.4505,104.2831,71.7184,53.1712,193.9352,45.9164,72.4567,18.1712,51.9529,39.5634,44.3884,69.9492,72.0933,164.1091,121.7567,169.5364,194.6884,139.2294,41.5552,83.3825,148.0557,103.077,103.4485,28.5321,104.7548,71.7184,53.7535,194.7109,45.9441,73.0253,18.3256,52.1923,39.9381,44.4693,70.0526,72.1028,162.5614,119.7937,168.1102,192.909,138.2312,40.9536,82.5798,147.0494,102.1849,102.0882,28.2689,103.6093,71.2038,52.8518,192.9101,45.5286,71.977,18.111,51.5845,39.4322,44.1276,69.5449,71.555,163.9361,120.4458,168.743,194.5233,139.0085,41.3935,83.3175,147.6255,103.0109,103.325,28.5321,104.5815,71.5406,53.7535,194.5077,45.898,72.7499,18.2842,52.137,39.9007,44.3794,69.9022,71.9706,5575238,3666654,21312,2709328,44098,718418,295412,192453,53145,143730,75711,21429190,26502,2492949,78264616,2712380,10129467,21536590,13779315,6095141,2897749,6078169,3463336
2015-04-23,163.3717,120.4921,168.0819,194.0647,138.778,41.4204,83.0666,147.4665,102.5578,102.836,28.4868,104.2254,71.5219,52.7767,194.0645,45.9534,72.9098,18.2541,51.87,39.807,44.1276,69.7988,71.8667,164.8557,121.9057,170.0836,195.7065,140.3371,41.986,83.5683,148.625,103.2791,104.0344,28.8134,105.4478,71.9897,53.4248,195.7174,46.212,73.7182,18.3595,52.3027,40.2192,44.4423,70.3441,72.7072,163.1531,119.8367,168.0629,193.9454,138.778,41.4204,83.0443,146.8213,102.52,102.836,28.4505,104.2061,71.4658,52.7579,193.9352,45.7872,72.8298,18.2239,51.8516,39.7133,44.1186,69.4697,71.8289,164.2184,121.717,169.8575,195.0094,139.7672,41.7077,83.3453,148.3175,102.9637,103.6318,28.768,104.9761,71.8306,53.1993,194.9971,46.018,73.2474,18.3143,52.0818,40.0599,44.2265,70.1655,72.3294,4893032,3802230,34243,3736631,33846,805523,214846,237090,51519,98737,341820,29473221,22277,2623183,102585942,4832823,12575757,21360415,7345195,5899808,6320769,10532499,4135761
2015-04-24,164.3367,120.9159,169.6781,195.4313,140.5643,41.5641,83.4847,147.9809,103.0676,104.6289,28.7317,106.0831,72.5417,53.3402,195.4589,46.2488,73.0253,18.2766,52.0449,40.3785,44.3524,70.0244,72.9527,164.6281,121.6574,170.0935,195.7248,141.7167,41.6,83.4847,148.4578,103.0676,104.9356,28.8497,106.5451,73.0562,53.5093,195.7452,46.4243,73.0964,18.3068,52.1002,40.4534,44.3524,70.2595,73.3682,163.6904,120.1081,169.1586,194.9268,140.5643,41.2319,83.0388,147.2514,102.2463,104.1111,28.5285,105.9098,72.5417,52.4479,194.951,46.1611,72.4834,18.2164,51.7181,40.1817,44.1815,69.639,72.8299,164.3732,120.3995,169.2625,195.4405,141.419,41.4025,83.1874,147.7658,102.4445,104.6768,28.641,106.4007,72.8784,52.6358,195.4496,46.4058,72.8298,18.2842,51.8608,40.4066,44.2355,69.9398,73.3116,4009959,3560172,24587,1838471,104190,610557,67474,126133,166761,236015,172495,32508127,229410,4027783,61327387,3094579,11507638,18709392,5148274,6228816,6555074,10397196,4827756
2015-04-27,165.2108,120.7106,169.3003,196.0734,141.9375,41.5461,83.4475,147.9902,102.6333,105.1178,28.7952,106.7954,73.0001,52.7109,196.0776,46.5443,73.1319,18.3068,51.9345,40.5565,44.2984,70.109,73.491,165.2836,120.8993,169.3003,196.1743,141.9471,41.6987,83.6668,148.2521,102.8127,105.5014,28.7952,106.9975,73.0001,53.5844,196.2161,47.0152,73.354,18.3821,52.0634,40.6876,44.3164,70.1749,73.5566,163.8451,115.0664,163.1233,194.404,139.9978,41.3341,82.8158,144.6797,102.2396,104.7343,28.3144,105.9002,71.9336,52.6264,194.4246,46.5258,72.6277,18.1863,51.7733,40.4347,43.9657,68.5813,72.5938,164.0363,115.3842,163.3972,194.67,140.1705,41.3935,82.9087,144.8387,102.3501,105.0315,28.3688,106.1312,71.9803,53.0585,194.637,46.8121,72.7499,18.2164,51.8424,40.519,43.9927,68.6706,72.6694,4969123,12968592,65669,2234807,32606,823416,275327,188340,186996,1002388,125062,31121321,84313,13778861,79358126,3617946,11325603,23953522,8308560,9250682,6888137,17847730,6925297
2015-04-28,164.2093,115.6788,163.7655,194.5966,139.9977,41.3127,82.7972,145.4279,102.2651,105.2233,28.4142,106.2082,71.8868,53.0021,194.6093,46.8028,72.7321,18.1863,51.7042,40.5565,43.9927,68.868,72.5561,164.7373,116.7017,164.5306,195.2937,140.1801,41.6628,83.3082,145.6804,102.6522,105.7218,28.8315,106.4104,72.0178,53.0491,195.3111,46.9413,73.2429,18.3218,51.9483,40.8,44.0915,69.1313,72.6033,162.8618,112.0903,160.9321,193.3034,138.8491,41.2678,82.4535,142.9591,101.6232,104.1399,28.3416,105.0243,71.3348,52.2742,193.3073,46.5443,72.5011,18.111,51.3728,40.2379,43.8038,67.8808,71.895,164.6463,114.0435,163.4255,195.202,139.8632,41.6179,83.3082,145.2408,102.6522,105.137,28.7408,105.9195,71.6997,53.0209,195.2557,46.8767,73.1141,18.3218,51.9345,40.6501,44.0376,69.009,72.4144,4534159,12921000,45455,4874311,55755,969802,105253,208866,127830,204260,288975,36849221,44384,3250436,86863531,3184489,11125407,25790982,8348799,9149837,3665122,15798381,5566235
